scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00001.png,29.073990999999996,-0.463922,57.676704,0.363691,0.0008349999999999999,0.929076,-0.067424
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00002.png,29.026684000000003,-0.429609,57.662780000000005,0.366483,-0.001114,0.9279799999999999,-0.067425
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00003.png,29.000915000000003,-0.41077700000000006,57.663726000000004,0.367913,-0.002151,0.9274110000000001,-0.06744700000000001
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00004.png,28.808235999999997,-0.390273,57.771657999999995,0.371557,-0.005876,0.926126,-0.064816
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00005.png,28.230453999999998,-0.208156,57.826496,0.37369600000000003,0.007033,0.921658,-0.104192
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00006.png,27.564092,-0.38351399999999997,57.809583999999994,0.35745,-0.013493999999999999,0.9271389999999999,-0.111649
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00007.png,26.958042,-0.346486,57.917187,0.34537199999999996,-0.017190999999999998,0.925449,-0.154813
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00008.png,26.345964000000002,-0.325265,57.998502,0.290611,-0.006137,0.94253,-0.164795
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00009.png,25.818842,-0.364843,57.938979,0.24737800000000001,0.005229,0.9467,-0.20625500000000002
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00010.png,25.168282,-0.347787,58.117102,0.221302,-0.002682,0.950464,-0.218279
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00011.png,24.467539000000002,-0.319269,58.32713199999999,0.25758200000000003,-0.015430000000000001,0.9449280000000001,-0.201323
StMarysChurch,train,seq12,StMarysChurch/seq12/frame00012.png,23.812901,-0.138699,58.526135,0.259049,-0.024503,0.952842,-0.156191
