scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
office,train,seq-01,office/seq-01/frame-000000.color.png,-0.9486165999999999,-0.5674923000000001,0.7111717,0.9831148999999999,0.0057992,0.1607557,0.08723
office,train,seq-01,office/seq-01/frame-000001.color.png,-0.9479698000000001,-0.5682691,0.7118095,0.9830289000000001,0.0063733,0.1613144,0.08712819999999999
office,train,seq-01,office/seq-01/frame-000002.color.png,-0.948219,-0.5667793000000001,0.7127809,0.9830216,0.007201899999999999,0.16108440000000002,0.08757000000000001
office,train,seq-01,office/seq-01/frame-000003.color.png,-0.9475424000000001,-0.56697,0.7136758000000001,0.9829620000000001,0.0065648,0.1609577,0.0885174
office,train,seq-01,office/seq-01/frame-000004.color.png,-0.9485783000000001,-0.5667623,0.7156938,0.9828981,0.005816399999999999,0.16110660000000002,0.089007
office,train,seq-01,office/seq-01/frame-000005.color.png,-0.9517088,-0.5682887,0.71711,0.9828495999999999,0.0051383999999999996,0.16088029999999998,0.08998769999999999
office,train,seq-01,office/seq-01/frame-000006.color.png,-0.9503028,-0.5658399000000001,0.7195734,0.9830190000000001,0.0046247,0.1598662,0.0899723
office,train,seq-01,office/seq-01/frame-000007.color.png,-0.9501228,-0.567561,0.7219375,0.9830679,0.0023807,0.1590426,0.09097949999999999
office,train,seq-01,office/seq-01/frame-000008.color.png,-0.9493156999999999,-0.5692210999999999,0.7248564000000001,0.9829433000000001,-9.58e-05,0.15878589999999998,0.0927878
office,train,seq-01,office/seq-01/frame-000009.color.png,-0.9505353999999999,-0.5713775999999999,0.7284154,0.9825236999999999,-0.0023124,0.1601493,0.09483710000000001
office,train,seq-01,office/seq-01/frame-000010.color.png,-0.952767,-0.5726051,0.731891,0.9821572000000001,-0.0034478,0.1613757,0.0965049
office,train,seq-01,office/seq-01/frame-000011.color.png,-0.9531259,-0.5747853,0.7355716999999999,0.9819351999999999,-0.0045405,0.16174270000000002,0.0980919
office,train,seq-01,office/seq-01/frame-000012.color.png,-0.9530294,-0.5779899000000001,0.7396731,0.9815483,-0.0054204,0.1628934,0.09999680000000001
office,train,seq-01,office/seq-01/frame-000013.color.png,-0.9531072,-0.5801446,0.7436366,0.9810841,-0.006325,0.1640027,0.1026501
office,train,seq-01,office/seq-01/frame-000014.color.png,-0.9541741,-0.5835564,0.7485433000000001,0.9806013000000001,-0.0075747,0.1652235,0.10518980000000001
