scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
pumpkin,train,seq-02,pumpkin/seq-02/frame-000000.color.png,-0.1733671,-0.4159191,-0.2764086,0.9891019,-0.07608469999999999,-0.1254458,-0.0123273
pumpkin,train,seq-02,pumpkin/seq-02/frame-000001.color.png,-0.17996579999999998,-0.4241794,-0.2900312,0.9901970999999999,-0.0628316,-0.1245038,-0.007795900000000001
pumpkin,train,seq-02,pumpkin/seq-02/frame-000002.color.png,-0.17276570000000002,-0.42774300000000004,-0.2914164,0.9899296999999999,-0.061405499999999995,-0.1275425,-0.0012029999999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000003.color.png,-0.1787973,-0.4192076,-0.3007671,0.9899749,-0.056133,-0.1291347,0.011089100000000001
pumpkin,train,seq-02,pumpkin/seq-02/frame-000004.color.png,-0.1763059,-0.4251224,-0.3044553,0.989643,-0.057509300000000006,-0.1310196,0.0115426
pumpkin,train,seq-02,pumpkin/seq-02/frame-000005.color.png,-0.1732432,-0.4304124,-0.30895609999999996,0.9896558000000001,-0.05624019999999999,-0.1311113,0.015106399999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000006.color.png,-0.1768462,-0.431097,-0.3210818,0.9900593000000001,-0.0486676,-0.1290354,0.0276372
pumpkin,train,seq-02,pumpkin/seq-02/frame-000007.color.png,-0.1741264,-0.42534049999999995,-0.323491,0.9896275999999999,-0.0420733,-0.13392089999999998,0.030533299999999996
pumpkin,train,seq-02,pumpkin/seq-02/frame-000008.color.png,-0.1673681,-0.42341809999999996,-0.3241039,0.9890503,-0.04013,-0.1390678,0.028796299999999997
pumpkin,train,seq-02,pumpkin/seq-02/frame-000009.color.png,-0.1654151,-0.4306348,-0.33285909999999996,0.9890485999999999,-0.0410598,-0.1387854,0.0289055
pumpkin,train,seq-02,pumpkin/seq-02/frame-000010.color.png,-0.16609970000000002,-0.4358304,-0.33927070000000004,0.9892281999999999,-0.03913130000000001,-0.1383211,0.027631299999999998
pumpkin,train,seq-02,pumpkin/seq-02/frame-000011.color.png,-0.1642152,-0.43241019999999997,-0.34237259999999997,0.9892529,-0.0357701,-0.1391188,0.0272995
pumpkin,train,seq-02,pumpkin/seq-02/frame-000012.color.png,-0.16489979999999999,-0.4529432,-0.350988,0.988591,-0.0391245,-0.1427412,0.027964299999999997
pumpkin,train,seq-02,pumpkin/seq-02/frame-000013.color.png,-0.1623925,-0.4526261,-0.35382729999999996,0.9880939000000001,-0.030746,-0.147255,0.0322656
pumpkin,train,seq-02,pumpkin/seq-02/frame-000014.color.png,-0.1570785,-0.447483,-0.35693709999999995,0.9868631,-0.021513099999999997,-0.1561406,0.0354772
pumpkin,train,seq-02,pumpkin/seq-02/frame-000015.color.png,-0.1518412,-0.44903190000000004,-0.356666,0.9864569,-0.023026599999999998,-0.1593581,0.0312645
pumpkin,train,seq-02,pumpkin/seq-02/frame-000016.color.png,-0.1509984,-0.4615974,-0.3612382,0.9867860999999999,-0.0283552,-0.1575501,0.025042599999999998
pumpkin,train,seq-02,pumpkin/seq-02/frame-000017.color.png,-0.15782079999999998,-0.47474049999999995,-0.37292770000000003,0.9878296999999998,-0.024131200000000002,-0.15175339999999998,0.024103700000000002
pumpkin,train,seq-02,pumpkin/seq-02/frame-000018.color.png,-0.1572044,-0.4743777,-0.3724706,0.9873315,-0.021888400000000002,-0.15447439999999998,0.0288968
pumpkin,train,seq-02,pumpkin/seq-02/frame-000019.color.png,-0.14966379999999999,-0.48518690000000003,-0.371184,0.9859674999999999,-0.0205523,-0.1624649,0.032417900000000006
pumpkin,train,seq-02,pumpkin/seq-02/frame-000020.color.png,-0.15359289999999998,-0.4916441,-0.3743917,0.9865229,-0.019625099999999996,-0.15905379999999997,0.033006
pumpkin,train,seq-02,pumpkin/seq-02/frame-000021.color.png,-0.16554059999999998,-0.49102219999999996,-0.3768446,0.9875638000000001,-0.0100439,-0.15404110000000001,0.029802299999999997
pumpkin,train,seq-02,pumpkin/seq-02/frame-000022.color.png,-0.16460239999999998,-0.49417669999999997,-0.3742699,0.987821,-0.010961,-0.1532898,0.024327099999999997
pumpkin,train,seq-02,pumpkin/seq-02/frame-000023.color.png,-0.1657171,-0.4963401,-0.37373490000000004,0.9884433000000001,-0.0184394,-0.14862720000000001,0.023447799999999998
pumpkin,train,seq-02,pumpkin/seq-02/frame-000024.color.png,-0.18297629999999998,-0.51761,-0.3772983,0.9885575000000001,-0.0425491,-0.1419542,0.0281532
pumpkin,train,seq-02,pumpkin/seq-02/frame-000025.color.png,-0.1812694,-0.5346251999999999,-0.372873,0.9868369,-0.0544023,-0.1469785,0.0398818
pumpkin,train,seq-02,pumpkin/seq-02/frame-000026.color.png,-0.1891412,-0.5513520000000001,-0.3645326,0.9770568000000001,-0.06873639999999999,-0.17873329999999998,0.0932185
pumpkin,train,seq-02,pumpkin/seq-02/frame-000027.color.png,-0.17140629999999998,-0.5582054,-0.34816379999999997,0.9690322,-0.07074730000000001,-0.2080754,0.11258779999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000028.color.png,-0.15548710000000002,-0.5613371,-0.3276671,0.9648053,-0.0703922,-0.22643449999999998,0.11367939999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000029.color.png,-0.170741,-0.5684587,-0.329796,0.9726208000000001,-0.0667953,-0.20697680000000002,0.08190139999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000030.color.png,-0.1864006,-0.5708757,-0.33074790000000004,0.9753429,-0.067419,-0.1977076,0.0712217
pumpkin,train,seq-02,pumpkin/seq-02/frame-000031.color.png,-0.1947263,-0.5856975,-0.3216772,0.9737209000000001,-0.07596439999999999,-0.2035443,0.06831419999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000032.color.png,-0.19428689999999998,-0.5988971,-0.3170771,0.9719460999999999,-0.0787359,-0.21037689999999998,0.0697352
pumpkin,train,seq-02,pumpkin/seq-02/frame-000033.color.png,-0.19688989999999998,-0.6030201999999999,-0.30794679999999997,0.9700126,-0.08484860000000001,-0.2163821,0.0710987
pumpkin,train,seq-02,pumpkin/seq-02/frame-000034.color.png,-0.19952679999999998,-0.6126106,-0.30626970000000003,0.9703999,-0.083075,-0.21682970000000001,0.0663891
pumpkin,train,seq-02,pumpkin/seq-02/frame-000035.color.png,-0.2063252,-0.6251686,-0.3036857,0.9713626,-0.0848081,-0.21357089999999998,0.0604129
pumpkin,train,seq-02,pumpkin/seq-02/frame-000036.color.png,-0.215651,-0.6301119000000001,-0.30065929999999996,0.9707730999999999,-0.0799602,-0.21776210000000001,0.0615273
pumpkin,train,seq-02,pumpkin/seq-02/frame-000037.color.png,-0.2173687,-0.641828,-0.2977856,0.9695593000000001,-0.079122,-0.2237395,0.0602913
pumpkin,train,seq-02,pumpkin/seq-02/frame-000038.color.png,-0.2139544,-0.6496034,-0.2905353,0.9687167,-0.082798,-0.22783240000000002,0.053150199999999995
pumpkin,train,seq-02,pumpkin/seq-02/frame-000039.color.png,-0.22009389999999998,-0.6623452,-0.29300729999999997,0.9702632,-0.07938869999999999,-0.223723,0.047274300000000005
pumpkin,train,seq-02,pumpkin/seq-02/frame-000040.color.png,-0.23172379999999998,-0.6579007,-0.2894142,0.9710347,-0.0792142,-0.22160059999999998,0.04135080000000001
pumpkin,train,seq-02,pumpkin/seq-02/frame-000041.color.png,-0.23492310000000002,-0.6613187,-0.2836077,0.9708203000000001,-0.0912639,-0.2195866,0.030992400000000003
pumpkin,train,seq-02,pumpkin/seq-02/frame-000042.color.png,-0.24308139999999998,-0.683081,-0.2877161,0.9718124,-0.09879600000000001,-0.213077,0.0204505
pumpkin,train,seq-02,pumpkin/seq-02/frame-000043.color.png,-0.2572041,-0.6904140999999999,-0.292794,0.9745212,-0.0990987,-0.20117939999999998,0.0038451
pumpkin,train,seq-02,pumpkin/seq-02/frame-000044.color.png,-0.2639645,-0.7048559,-0.2950183,0.9752506,-0.10013,-0.19707950000000002,-0.004457899999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000045.color.png,-0.2746265,-0.7121541,-0.29954780000000003,0.9768677,-0.0998856,-0.18854949999999998,-0.014193899999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000046.color.png,-0.27972820000000004,-0.7208741999999999,-0.30175890000000005,0.9773851999999998,-0.0997715,-0.1852781,-0.020877
pumpkin,train,seq-02,pumpkin/seq-02/frame-000047.color.png,-0.28884840000000006,-0.7334416,-0.3046802,0.9786005999999999,-0.0995837,-0.1767548,-0.034375199999999995
pumpkin,train,seq-02,pumpkin/seq-02/frame-000048.color.png,-0.2943481,-0.7390304,-0.30808359999999996,0.979318,-0.0971922,-0.1725382,-0.0414783
pumpkin,train,seq-02,pumpkin/seq-02/frame-000049.color.png,-0.29943190000000003,-0.7434089,-0.3098973,0.9803346,-0.0971676,-0.1658066,-0.0448418
pumpkin,train,seq-02,pumpkin/seq-02/frame-000050.color.png,-0.30195479999999997,-0.7515255,-0.3107793,0.9799528000000001,-0.101065,-0.1664569,-0.0420778
pumpkin,train,seq-02,pumpkin/seq-02/frame-000051.color.png,-0.30055709999999997,-0.7548478,-0.3098493,0.9790287,-0.10282550000000001,-0.1714529,-0.039161800000000004
pumpkin,train,seq-02,pumpkin/seq-02/frame-000052.color.png,-0.2907398,-0.7606586,-0.3051739,0.9759,-0.11923419999999998,-0.17983970000000002,-0.0325585
pumpkin,train,seq-02,pumpkin/seq-02/frame-000053.color.png,-0.2918518,-0.7734850999999999,-0.30601690000000004,0.9751046999999998,-0.1261515,-0.1795655,-0.0318245
pumpkin,train,seq-02,pumpkin/seq-02/frame-000054.color.png,-0.3052272,-0.7901916999999999,-0.3139565,0.9745851999999999,-0.13640339999999998,-0.1738527,-0.036783300000000005
pumpkin,train,seq-02,pumpkin/seq-02/frame-000055.color.png,-0.30828649999999996,-0.793121,-0.3177571,0.9753232,-0.1385294,-0.1673937,-0.039161800000000004
pumpkin,train,seq-02,pumpkin/seq-02/frame-000056.color.png,-0.3129683,-0.8007965,-0.3218428,0.9756389000000001,-0.1423381,-0.1616221,-0.0417952
pumpkin,train,seq-02,pumpkin/seq-02/frame-000057.color.png,-0.3125257,-0.8080759,-0.3275778,0.9752684000000001,-0.1474741,-0.1578453,-0.0467739
pumpkin,train,seq-02,pumpkin/seq-02/frame-000058.color.png,-0.31232600000000005,-0.8214197,-0.33009299999999997,0.9743748,-0.1534527,-0.1574634,-0.0474483
pumpkin,train,seq-02,pumpkin/seq-02/frame-000059.color.png,-0.31041779999999997,-0.8222895,-0.33336940000000004,0.9739631999999999,-0.1557299,-0.1576962,-0.047704199999999995
pumpkin,train,seq-02,pumpkin/seq-02/frame-000060.color.png,-0.30582159999999997,-0.8404446,-0.34113720000000003,0.9721804000000001,-0.1648174,-0.1576346,-0.0534022
pumpkin,train,seq-02,pumpkin/seq-02/frame-000061.color.png,-0.3078692,-0.8511521000000001,-0.34625100000000003,0.9715476000000001,-0.16921529999999999,-0.1556213,-0.0569511
pumpkin,train,seq-02,pumpkin/seq-02/frame-000062.color.png,-0.3030344,-0.863195,-0.349175,0.9710757,-0.17174620000000002,-0.15529820000000003,-0.058289999999999995
pumpkin,train,seq-02,pumpkin/seq-02/frame-000063.color.png,-0.3007068,-0.8800828000000002,-0.3633203,0.9734361999999999,-0.1696769,-0.1449154,-0.051296100000000004
pumpkin,train,seq-02,pumpkin/seq-02/frame-000064.color.png,-0.30168290000000003,-0.8838739,-0.3711493,0.9740421,-0.1677203,-0.14329360000000002,-0.050781599999999996
pumpkin,train,seq-02,pumpkin/seq-02/frame-000065.color.png,-0.2968095,-0.899754,-0.3747603,0.9737813,-0.1673723,-0.14514620000000003,-0.0516638
pumpkin,train,seq-02,pumpkin/seq-02/frame-000066.color.png,-0.28911479999999995,-0.9166434999999999,-0.3863125,0.9751143,-0.1613183,-0.1441305,-0.048527
pumpkin,train,seq-02,pumpkin/seq-02/frame-000067.color.png,-0.2851054,-0.9274839,-0.39255959999999995,0.9765832,-0.1535466,-0.1430849,-0.0472805
pumpkin,train,seq-02,pumpkin/seq-02/frame-000068.color.png,-0.2808394,-0.9120094000000001,-0.40286259999999996,0.9784947,-0.14334370000000002,-0.1393109,-0.05092290000000001
pumpkin,train,seq-02,pumpkin/seq-02/frame-000069.color.png,-0.27823190000000003,-0.9219288,-0.4132648,0.9801313,-0.13930399999999998,-0.1319475,-0.0502682
pumpkin,train,seq-02,pumpkin/seq-02/frame-000070.color.png,-0.274341,-0.9277636,-0.41737420000000003,0.9803248,-0.1381255,-0.13201729999999998,-0.049559
pumpkin,train,seq-02,pumpkin/seq-02/frame-000071.color.png,-0.2720344,-0.9218021999999999,-0.42605020000000005,0.9817523000000001,-0.130395,-0.1290442,-0.0500719
pumpkin,train,seq-02,pumpkin/seq-02/frame-000072.color.png,-0.2738027,-0.9408595999999999,-0.42775909999999995,0.9814706,-0.13264279999999998,-0.1262483,-0.0564158
pumpkin,train,seq-02,pumpkin/seq-02/frame-000073.color.png,-0.27076849999999997,-0.9450951,-0.4291311,0.9825315999999998,-0.12920689999999999,-0.122251,-0.05469790000000001
pumpkin,train,seq-02,pumpkin/seq-02/frame-000074.color.png,-0.2779446,-0.955011,-0.4376806,0.9838453000000001,-0.12645730000000002,-0.11478510000000001,-0.0536779
pumpkin,train,seq-02,pumpkin/seq-02/frame-000075.color.png,-0.2756484,-0.9423389000000001,-0.4396375,0.9847266,-0.1213077,-0.1138116,-0.05142859999999999
pumpkin,train,seq-02,pumpkin/seq-02/frame-000076.color.png,-0.281613,-0.9572743,-0.4446448,0.9844519,-0.1290289,-0.107884,-0.0506653
pumpkin,train,seq-02,pumpkin/seq-02/frame-000077.color.png,-0.28054250000000003,-0.9640731,-0.44358509999999995,0.984308,-0.1309733,-0.1078325,-0.0485375
