scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
chess,train,seq-01,chess/seq-01/frame-000000.color.png,-0.1232336,-1.1206966999999999,-0.9887058000000001,0.9951853999999999,-0.0964216,0.016434999999999998,0.006233600000000001
chess,train,seq-01,chess/seq-01/frame-000001.color.png,-0.1363182,-1.1221371999999998,-0.9885461999999999,0.9949399999999999,-0.0980536,0.020571799999999998,0.007534699999999999
chess,train,seq-01,chess/seq-01/frame-000002.color.png,-0.13610799999999998,-1.1223994,-0.9894664000000001,0.9948224,-0.0991823,0.0209639,0.007190100000000001
chess,train,seq-01,chess/seq-01/frame-000003.color.png,-0.1365391,-1.1211194,-0.9898343000000001,0.9950472,-0.0969768,0.0201637,0.0083681
chess,train,seq-01,chess/seq-01/frame-000004.color.png,-0.134945,-1.1228701,-0.9895924,0.9950009,-0.09749730000000001,0.0197879,0.0087176
chess,train,seq-01,chess/seq-01/frame-000005.color.png,-0.1364255,-1.1226691999999998,-0.9904396999999999,0.9950361999999999,-0.096971,0.020707200000000002,0.0084105
chess,train,seq-01,chess/seq-01/frame-000006.color.png,-0.13644620000000002,-1.1213685,-0.989138,0.9950173000000001,-0.09734910000000001,0.019804,0.008455599999999999
chess,train,seq-01,chess/seq-01/frame-000007.color.png,-0.1369529,-1.1211686,-0.9894373,0.9950058,-0.0975395,0.0196661,0.007924200000000001
chess,train,seq-01,chess/seq-01/frame-000008.color.png,-0.1368657,-1.122393,-0.9885461,0.9950085999999999,-0.09749479999999999,0.019940299999999998,0.0074157
chess,train,seq-01,chess/seq-01/frame-000009.color.png,-0.1388579,-1.122363,-0.9885280999999999,0.9949235000000001,-0.0983948,0.0201616,0.0062541
chess,train,seq-01,chess/seq-01/frame-000010.color.png,-0.1391464,-1.1227895,-0.9880539,0.994843,-0.0993461,0.019948,0.004461199999999999
chess,train,seq-01,chess/seq-01/frame-000011.color.png,-0.1414003,-1.123078,-0.9866969999999999,0.9948957,-0.09893339999999999,0.0194701,0.0039619
chess,train,seq-01,chess/seq-01/frame-000012.color.png,-0.1391312,-1.122391,-0.9865212999999999,0.9948671,-0.0993997,0.018419400000000002,0.0044652
chess,train,seq-01,chess/seq-01/frame-000013.color.png,-0.14158099999999998,-1.1220063,-0.9854159,0.9948103000000001,-0.0997914,0.0193465,0.0044662
chess,train,seq-01,chess/seq-01/frame-000014.color.png,-0.1410921,-1.1212137,-0.9836087,0.9948315000000001,-0.09963960000000001,0.019002900000000003,0.0046025
chess,train,seq-01,chess/seq-01/frame-000015.color.png,-0.1393527,-1.1210533,-0.9818442,0.9947594000000001,-0.1004882,0.0183954,0.0041722
chess,train,seq-01,chess/seq-01/frame-000016.color.png,-0.1358068,-1.118425,-0.9779996999999999,0.9949539000000001,-0.0988245,0.0160239,0.006611199999999999
chess,train,seq-01,chess/seq-01/frame-000017.color.png,-0.1349755,-1.1157233999999998,-0.9748505,0.9949478999999999,-0.09915,0.0140118,0.0071848
chess,train,seq-01,chess/seq-01/frame-000018.color.png,-0.1315225,-1.1189274999999999,-0.9671502000000001,0.9944829,-0.10396980000000001,0.0111961,0.008290700000000002
chess,train,seq-01,chess/seq-01/frame-000019.color.png,-0.13171739999999998,-1.1218071000000003,-0.9634358000000001,0.9942215,-0.10626010000000001,0.0119768,0.009432799999999998
chess,train,seq-01,chess/seq-01/frame-000020.color.png,-0.1310853,-1.1230452,-0.9564171999999999,0.9938882,-0.1090289,0.012520700000000001,0.011924700000000002
chess,train,seq-01,chess/seq-01/frame-000021.color.png,-0.1297399,-1.1246264,-0.9487174,0.9936086999999999,-0.11141720000000001,0.010938400000000001,0.0144344
chess,train,seq-01,chess/seq-01/frame-000022.color.png,-0.12942930000000002,-1.1247162,-0.9440569999999999,0.993483,-0.11242490000000001,0.0100219,0.015863
chess,train,seq-01,chess/seq-01/frame-000023.color.png,-0.1301222,-1.1278271999999998,-0.9366075999999999,0.993001,-0.11664269999999999,0.0092587,0.0160579
chess,train,seq-01,chess/seq-01/frame-000024.color.png,-0.1296266,-1.1259482,-0.9334106,0.9930104999999999,-0.1164403,0.009279,0.0169021
chess,train,seq-01,chess/seq-01/frame-000025.color.png,-0.1317693,-1.1268816000000001,-0.9247174000000001,0.9926389999999999,-0.11950710000000002,0.0094946,0.017193700000000003
chess,train,seq-01,chess/seq-01/frame-000026.color.png,-0.13112290000000001,-1.1262256000000002,-0.9165878000000001,0.9923493,-0.12172519999999999,0.0085751,0.018771200000000002
chess,train,seq-01,chess/seq-01/frame-000027.color.png,-0.1318491,-1.1264154,-0.912442,0.9922013000000001,-0.122874,0.0085231,0.019131400000000003
chess,train,seq-01,chess/seq-01/frame-000028.color.png,-0.1323981,-1.1273003000000001,-0.9022978000000001,0.9917179,-0.1265072,0.0085904,0.020437599999999997
chess,train,seq-01,chess/seq-01/frame-000029.color.png,-0.1321318,-1.126327,-0.8976689,0.9915895,-0.12738039999999998,0.008556900000000001,0.021242700000000003
chess,train,seq-01,chess/seq-01/frame-000030.color.png,-0.13357239999999998,-1.1270621,-0.8878136999999999,0.9911138,-0.13057739999999998,0.0112229,0.0227389
chess,train,seq-01,chess/seq-01/frame-000031.color.png,-0.1335374,-1.1265383,-0.8823494000000001,0.9909044,-0.131676,0.0124662,0.024788499999999998
chess,train,seq-01,chess/seq-01/frame-000032.color.png,-0.13298210000000002,-1.1237606000000002,-0.8719476999999999,0.9904031999999999,-0.13528099999999998,0.0115506,0.025830900000000004
chess,train,seq-01,chess/seq-01/frame-000033.color.png,-0.1297538,-1.1246512,-0.8634828999999999,0.9899148999999999,-0.13789749999999998,0.012363200000000001,0.029999599999999998
chess,train,seq-01,chess/seq-01/frame-000034.color.png,-0.1308968,-1.1217469999999998,-0.8587521,0.9898043,-0.13826449999999998,0.0133093,0.0315144
chess,train,seq-01,chess/seq-01/frame-000035.color.png,-0.13021110000000002,-1.1226672,-0.8490424000000001,0.9892668,-0.1411713,0.013840799999999999,0.035077
chess,train,seq-01,chess/seq-01/frame-000036.color.png,-0.1309799,-1.1210421,-0.8395315000000001,0.9890450000000001,-0.1427973,0.014132200000000001,0.0346306
chess,train,seq-01,chess/seq-01/frame-000037.color.png,-0.1315428,-1.120962,-0.8342313,0.9887575999999999,-0.14466310000000002,0.0158629,0.0343425
chess,train,seq-01,chess/seq-01/frame-000038.color.png,-0.133964,-1.1200695,-0.8237482,0.9882829,-0.1471557,0.0195655,0.035486500000000004
chess,train,seq-01,chess/seq-01/frame-000039.color.png,-0.1336392,-1.1197526000000002,-0.8191496,0.9880423,-0.1486797,0.019746200000000002,0.0357331
chess,train,seq-01,chess/seq-01/frame-000040.color.png,-0.13570710000000002,-1.1166031,-0.8089163,0.988157,-0.147856,0.0192173,0.036264300000000006
chess,train,seq-01,chess/seq-01/frame-000041.color.png,-0.1380419,-1.1174816,-0.7967595000000001,0.9875663,-0.1519809,0.0190798,0.0353644
chess,train,seq-01,chess/seq-01/frame-000042.color.png,-0.13814500000000002,-1.1166419,-0.7920473000000001,0.9874099000000001,-0.1530884,0.019256799999999998,0.0348541
chess,train,seq-01,chess/seq-01/frame-000043.color.png,-0.1424196,-1.1159242,-0.7803693,0.9874006999999999,-0.1530211,0.0189127,0.0355897
chess,train,seq-01,chess/seq-01/frame-000044.color.png,-0.1404706,-1.1142486,-0.7751148,0.9874594000000001,-0.15268800000000002,0.016755700000000002,0.0364634
chess,train,seq-01,chess/seq-01/frame-000045.color.png,-0.14073,-1.1152103,-0.7608017,0.9871699,-0.1543351,0.013927799999999999,0.0385005
chess,train,seq-01,chess/seq-01/frame-000046.color.png,-0.1501356,-1.1149014,-0.753778,0.9871652,-0.1542876,0.0153231,0.0382816
chess,train,seq-01,chess/seq-01/frame-000047.color.png,-0.1491128,-1.1118915,-0.7394579000000001,0.9866222,-0.1572512,0.0143102,0.0405445
chess,train,seq-01,chess/seq-01/frame-000048.color.png,-0.1475746,-1.1111758999999999,-0.7327456999999999,0.9865060999999999,-0.157641,0.0128405,0.042309
chess,train,seq-01,chess/seq-01/frame-000049.color.png,-0.14438779999999998,-1.1071612,-0.7186048,0.9859924000000001,-0.16049960000000002,0.0109649,0.044031
