scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
fire,train,seq-01,fire/seq-01/frame-000000.color.png,-0.2258571,-0.29204990000000003,0.2855311,0.9789675999999999,-0.1985482,-0.026552,0.0386791
fire,train,seq-01,fire/seq-01/frame-000001.color.png,-0.227498,-0.29018299999999997,0.2844273,0.9791103999999999,-0.1976137,-0.028041000000000003,0.0387977
fire,train,seq-01,fire/seq-01/frame-000002.color.png,-0.2299701,-0.2888155,0.2840725,0.9789752,-0.19823970000000002,-0.028944099999999997,0.038351800000000005
fire,train,seq-01,fire/seq-01/frame-000003.color.png,-0.2322623,-0.2881641,0.2832098,0.9786875,-0.19950839999999997,-0.0303282,0.0380444
fire,train,seq-01,fire/seq-01/frame-000004.color.png,-0.23465239999999998,-0.2884684,0.2831906,0.9784132999999999,-0.2006967,-0.032017500000000004,0.0374584
fire,train,seq-01,fire/seq-01/frame-000005.color.png,-0.23766839999999997,-0.2886435,0.28286479999999997,0.9782376,-0.20159739999999998,-0.033019599999999996,0.036323900000000006
fire,train,seq-01,fire/seq-01/frame-000006.color.png,-0.2399279,-0.28751329999999997,0.28242649999999997,0.9781685,-0.2018102,-0.034423,0.035695
fire,train,seq-01,fire/seq-01/frame-000007.color.png,-0.24238579999999998,-0.2861449,0.2822593,0.9779061,-0.2031103,-0.0350126,0.0349283
fire,train,seq-01,fire/seq-01/frame-000008.color.png,-0.24587240000000002,-0.2866861,0.281815,0.9774958,-0.2053675,-0.034264499999999996,0.03394319999999999
fire,train,seq-01,fire/seq-01/frame-000009.color.png,-0.2506183,-0.286559,0.2807231,0.9772992,-0.2064956,-0.0335327,0.03348859999999999
fire,train,seq-01,fire/seq-01/frame-000010.color.png,-0.2553338,-0.2865409,0.2800258,0.9771544,-0.2073612,-0.0335237,0.0323545
fire,train,seq-01,fire/seq-01/frame-000011.color.png,-0.259443,-0.2848571,0.27905690000000005,0.9770242,-0.2083279,-0.032819,0.030758499999999998
fire,train,seq-01,fire/seq-01/frame-000012.color.png,-0.26451820000000004,-0.28525759999999994,0.27844009999999997,0.9765504,-0.21075410000000003,-0.0317551,0.030391700000000004
fire,train,seq-01,fire/seq-01/frame-000013.color.png,-0.27079050000000005,-0.2866881,0.27769499999999997,0.9761783000000002,-0.21245419999999998,-0.0313562,0.030916700000000002
fire,train,seq-01,fire/seq-01/frame-000014.color.png,-0.27521890000000004,-0.2868569,0.27740790000000004,0.9760555000000001,-0.2132422,-0.030745799999999997,0.029970499999999997
fire,train,seq-01,fire/seq-01/frame-000015.color.png,-0.28115959999999995,-0.28857350000000004,0.2768545,0.9758634,-0.2146078,-0.0281845,0.028978800000000002
fire,train,seq-01,fire/seq-01/frame-000016.color.png,-0.2881734,-0.2902258,0.27598259999999997,0.9758648000000001,-0.21481599999999998,-0.0264305,0.029042000000000002
fire,train,seq-01,fire/seq-01/frame-000017.color.png,-0.29431840000000004,-0.28913790000000006,0.2751842,0.9761120000000001,-0.21386390000000002,-0.025398300000000002,0.0286779
fire,train,seq-01,fire/seq-01/frame-000018.color.png,-0.3016738,-0.29032729999999995,0.2755167,0.9758235999999999,-0.215427,-0.022512599999999997,0.0291996
fire,train,seq-01,fire/seq-01/frame-000019.color.png,-0.30999829999999995,-0.2927925,0.2754423,0.9755988999999999,-0.21658070000000001,-0.020126599999999998,0.029907299999999998
fire,train,seq-01,fire/seq-01/frame-000020.color.png,-0.31840240000000003,-0.2928334,0.2751511,0.9757768,-0.21604389999999998,-0.0187964,0.0288327
fire,train,seq-01,fire/seq-01/frame-000021.color.png,-0.32605559999999995,-0.29330059999999997,0.2758948,0.9756935,-0.21667729999999996,-0.0168396,0.0280988
fire,train,seq-01,fire/seq-01/frame-000022.color.png,-0.3364295,-0.2961239,0.2769076,0.9754596999999999,-0.2178373,-0.0142739,0.028663400000000002
fire,train,seq-01,fire/seq-01/frame-000023.color.png,-0.3471284,-0.29871420000000004,0.27757220000000005,0.9756616,-0.21709360000000003,-0.0117399,0.0285839
fire,train,seq-01,fire/seq-01/frame-000024.color.png,-0.3582498,-0.2992058,0.2783262,0.9761665,-0.21469320000000003,-0.009545200000000002,0.030245099999999997
fire,train,seq-01,fire/seq-01/frame-000025.color.png,-0.3695122,-0.29904250000000004,0.279395,0.976567,-0.21273270000000002,-0.008237799999999998,0.031524500000000004
fire,train,seq-01,fire/seq-01/frame-000026.color.png,-0.3805628,-0.2997741,0.2813473,0.9766084999999999,-0.2126387,-0.0059243,0.031394200000000004
fire,train,seq-01,fire/seq-01/frame-000027.color.png,-0.3930749,-0.3019403,0.2831455,0.9763323,-0.2137998,-0.0024063,0.0325444
fire,train,seq-01,fire/seq-01/frame-000028.color.png,-0.405998,-0.3059614,0.2845708,0.9760423,-0.2148513,0.00046280000000000003,0.0343543
fire,train,seq-01,fire/seq-01/frame-000029.color.png,-0.4185922,-0.30927859999999996,0.2862309,0.9761588,-0.21436710000000003,0.0029878,0.0339379
fire,train,seq-01,fire/seq-01/frame-000030.color.png,-0.4320340999999999,-0.31285229999999997,0.2881163,0.9763879000000001,-0.21315860000000003,0.006954999999999999,0.0343756
fire,train,seq-01,fire/seq-01/frame-000031.color.png,-0.44518019999999997,-0.3123518,0.2892884,0.9767399999999999,-0.21105810000000003,0.0098635,0.0365528
fire,train,seq-01,fire/seq-01/frame-000032.color.png,-0.4578067,-0.3162153,0.2912338,0.9764784,-0.21187609999999998,0.0127012,0.0379105
fire,train,seq-01,fire/seq-01/frame-000033.color.png,-0.47108240000000007,-0.32068959999999996,0.2929625,0.9764142,-0.2116013,0.017416400000000002,0.0392015
fire,train,seq-01,fire/seq-01/frame-000034.color.png,-0.4853222,-0.3206191,0.294055,0.9768048,-0.2090803,0.0206718,0.0413574
fire,train,seq-01,fire/seq-01/frame-000035.color.png,-0.4978619000000001,-0.3250838,0.2967553,0.9767613000000002,-0.20898150000000001,0.0224667,0.0419444
fire,train,seq-01,fire/seq-01/frame-000036.color.png,-0.5113863000000001,-0.32590820000000004,0.29849770000000003,0.9773712999999999,-0.2061607,0.025677299999999997,0.039796
fire,train,seq-01,fire/seq-01/frame-000037.color.png,-0.5111415,-0.32615140000000004,0.2985295,0.9773540000000001,-0.206262,0.025546700000000002,0.039780199999999995
fire,train,seq-01,fire/seq-01/frame-000038.color.png,-0.5232803,-0.3221717,0.3018838,0.9773857,-0.2061877,0.029401999999999998,0.0365973
fire,train,seq-01,fire/seq-01/frame-000039.color.png,-0.535075,-0.3263006,0.3048116,0.9760171000000001,-0.21220170000000002,0.032907,0.035751
fire,train,seq-01,fire/seq-01/frame-000040.color.png,-0.5457241,-0.3332762,0.3065463,0.9749639000000001,-0.21623920000000002,0.0371136,0.036173500000000004
fire,train,seq-01,fire/seq-01/frame-000041.color.png,-0.5559850000000001,-0.33316690000000004,0.3065297,0.9747723,-0.21519829999999998,0.0427301,0.041020999999999995
fire,train,seq-01,fire/seq-01/frame-000042.color.png,-0.5682548000000001,-0.33481459999999996,0.3075144,0.9741019000000001,-0.21575389999999997,0.0460739,0.0495267
fire,train,seq-01,fire/seq-01/frame-000043.color.png,-0.5802550999999999,-0.34212940000000003,0.3093526,0.9738435999999999,-0.21592579999999997,0.0477893,0.05216130000000001
fire,train,seq-01,fire/seq-01/frame-000044.color.png,-0.5920125,-0.34401940000000003,0.3109298,0.9750671000000001,-0.21138939999999998,0.0481722,0.047309199999999996
fire,train,seq-01,fire/seq-01/frame-000045.color.png,-0.6024951,-0.34202209999999994,0.31402199999999997,0.9760641,-0.2075464,0.0484085,0.0433594
fire,train,seq-01,fire/seq-01/frame-000046.color.png,-0.6105213,-0.33969540000000004,0.31732940000000004,0.9758583000000001,-0.2085663,0.048958999999999996,0.042469099999999996
